tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_123,negative,1.0,Cancelled Flight,0.6875,Virgin America,ChrysiChrysic,0.0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,2015-02-22 15:02:11 -0800,,
Tr_tweet_124,negative,1.0,Late Flight,1.0,Virgin America,MOCBlogger,0.0,@VirginAmerica Another delayed flight? #likingyoulessandless,2015-02-22 14:49:31 -0800,San Diego,Alaska
Tr_tweet_125,negative,1.0,Customer Service Issue,1.0,Virgin America,tfaz,0.0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt,,2015-02-22 14:39:09 -0800,"Oakland, California"
Tr_tweet_126,positive,1.0,,,Virgin America,lisaptv,1.0,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,2015-02-22 14:32:14 -0800,,Mountain Time (US & Canada)
Tr_tweet_127,neutral,1.0,,,Virgin America,dropapp,0.0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",2015-02-22 14:31:43 -0800,,
Tr_tweet_128,positive,0.7011,,,Virgin America,HollywoodHotMom,0.0,@VirginAmerica always!!! Xoxo,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
Tr_tweet_129,negative,1.0,Flight Booking Problems,1.0,Virgin America,GoShar2012,0.0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada)
Tr_tweet_130,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,MOCBlogger,0.0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,2015-02-22 14:03:34 -0800,San Diego,Alaska
Tr_tweet_131,neutral,0.355,,0.0,Virgin America,FiDiFamilies,0.0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,2015-02-22 13:49:59 -0800,New York City ,Eastern Time (US & Canada)
Tr_tweet_132,negative,0.6889,Late Flight,0.6889,Virgin America,jarrydosborne,0.0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada)
Tr_tweet_133,positive,1.0,,,Virgin America,HollywoodHotMom,0.0,@VirginAmerica you have amazing staff &amp,,2015-02-22 13:45:41 -0800,All Over!
Tr_tweet_134,negative,0.679,Flight Booking Problems,0.3684,Virgin America,Tyler_Starrine,0.0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada)
Tr_tweet_135,positive,1.0,,,Virgin America,jessicajaymes,2.0,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
Tr_tweet_136,positive,1.0,,,Virgin America,livingfitly,0.0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
Tr_tweet_137,negative,1.0,Damaged Luggage,0.6501,Virgin America,khartline,0.0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
Tr_tweet_138,negative,1.0,Damaged Luggage,1.0,Virgin America,khartline,0.0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
Tr_tweet_139,neutral,1.0,,,Virgin America,MACRoxburgh,0.0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,2015-02-22 11:56:57 -0800,,Atlantic Time (Canada)
Tr_tweet_140,positive,1.0,,,Virgin America,paulnakada,0.0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ,,2015-02-22 11:33:40 -0800,San Francisco
Tr_tweet_141,neutral,1.0,,,Virgin America,wildcatdad,0.0,@VirginAmerica is your website ever coming back online?,2015-02-22 11:13:18 -0800,,
Tr_tweet_142,neutral,0.6732,,0.0,Virgin America,RheaThurman1,0.0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",2015-02-22 11:10:37 -0800,,
Tr_tweet_143,neutral,1.0,,,Virgin America,HeatherWhoo,0.0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,2015-02-22 11:10:27 -0800,,
Tr_tweet_144,negative,1.0,Customer Service Issue,0.6983,Virgin America,paulnakada,0.0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada)
Tr_tweet_145,negative,0.6593,Cancelled Flight,0.6593,Virgin America,RampantSmashing,0.0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,2015-02-22 11:01:38 -0800,CA,
Tr_tweet_146,negative,1.0,Flight Booking Problems,0.6556,Virgin America,intlwriter,0.0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada)
Tr_tweet_147,negative,1.0,Late Flight,0.3571,Virgin America,finslippy,0.0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada)
Tr_tweet_148,negative,1.0,Cancelled Flight,1.0,Virgin America,finslippy,0.0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
Tr_tweet_149,negative,1.0,Bad Flight,1.0,Virgin America,Gr8Fratsby,0.0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada)
Tr_tweet_150,negative,0.6517,Customer Service Issue,0.3371,Virgin America,sbaaronson,0.0,@VirginAmerica is the website down?,2015-02-22 08:56:00 -0800,Los Angeles,
Tr_tweet_151,negative,0.68,Customer Service Issue,0.35,Virgin America,jonesbasf,0.0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,2015-02-22 08:53:08 -0800,,
Tr_tweet_152,negative,1.0,Customer Service Issue,0.7002,Virgin America,Gr8Fratsby,0.0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada)
Tr_tweet_153,neutral,1.0,,,Virgin America,NewsSWA,0.0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,2015-02-22 05:02:06 -0800,FL410,Sydney
Tr_tweet_154,negative,1.0,Customer Service Issue,1.0,Virgin America,CSHangover,0.0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk
Tr_tweet_155,negative,1.0,longlines,0.6818,Virgin America,girlphotophilly,0.0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada)
Tr_tweet_156,neutral,1.0,,,Virgin America,NewsSWA,0.0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,2015-02-22 03:32:07 -0800,FL410,Sydney
Tr_tweet_157,neutral,1.0,,,Virgin America,NewsSWA,0.0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",2015-02-22 03:02:06 -0800,FL410,Sydney
Tr_tweet_158,neutral,1.0,,,Virgin America,Graemelodge5545,0.0,@VirginAmerica Lister to my show my on Monday 1230 130,2015-02-22 02:42:16 -0800,,
Tr_tweet_159,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,Boards707,0.0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
Tr_tweet_160,negative,1.0,Customer Service Issue,0.6777,Virgin America,MikeWiener,0.0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,2015-02-21 21:28:42 -0800,,Eastern Time (US & Canada)
Tr_tweet_161,neutral,0.6816,,0.0,Virgin America,khartline,0.0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,2015-02-21 20:41:55 -0800,Las Vegas,Pacific Time (US & Canada)
Tr_tweet_162,positive,1.0,,,Virgin America,simpasmore,0.0,@VirginAmerica Thank you for the follow,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
Tr_tweet_163,negative,1.0,Customer Service Issue,1.0,Virgin America,ChrysiChrysic,0.0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,2015-02-21 20:21:23 -0800,,
Tr_tweet_164,negative,1.0,Cancelled Flight,0.3709,Virgin America,ChrysiChrysic,0.0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,2015-02-21 20:11:40 -0800,,
Tr_tweet_165,neutral,0.6942,,0.0,Virgin America,elaurawrr,0.0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,2015-02-21 18:29:40 -0800,,Arizona
Tr_tweet_166,negative,1.0,Customer Service Issue,0.7148,Virgin America,joyabsalon,0.0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,2015-02-21 18:29:35 -0800,Northern Virginia,Eastern Time (US & Canada)
Tr_tweet_167,negative,0.6791,Cancelled Flight,0.6791,Virgin America,meladorri,0.0,@VirginAmerica Flight from BOS &gt, wait times are 1+ hour. Will you rebook on another airline?,,2015-02-21 18:11:58 -0800
Tr_tweet_168,positive,0.3579,,0.0,Virgin America,miaerolinea,0.0,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,2015-02-21 18:09:54 -0800,Worldwide,Caracas
Tr_tweet_169,positive,1.0,,,Virgin America,archiegips,0.0,@VirginAmerica Only way to fly! #Elevate #Gold,2015-02-21 18:02:51 -0800,LaLa Land,Pacific Time (US & Canada)
Tr_tweet_170,neutral,0.653,,,Virgin America,obiwantoby,0.0,@VirginAmerica If only you guys had flights from CMH.,2015-02-21 17:43:33 -0800,,Quito
Tr_tweet_171,negative,1.0,Can't Tell,0.648,Virgin America,MarwaYousofzoy,0.0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",2015-02-21 17:41:48 -0800,,
Tr_tweet_172,negative,1.0,Flight Attendant Complaints,0.6729,Virgin America,TTINAC11,0.0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,2015-02-21 17:40:07 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
Tr_tweet_173,positive,0.6783,,,Virgin America,advertisingdiva,0.0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,2015-02-21 17:15:29 -0800,DC - LA - Venice Beach,Eastern Time (US & Canada)
Tr_tweet_174,neutral,0.6863,,,Virgin America,Floxie10,0.0,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,2015-02-21 17:14:35 -0800,Argentina,
Tr_tweet_175,negative,1.0,Flight Booking Problems,0.6705,Virgin America,alexrkonrad,0.0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,2015-02-21 17:13:52 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_176,negative,1.0,Flight Booking Problems,0.6648,Virgin America,MaximWheatley,0.0,@VirginAmerica Just DM'd. Same issue persisting.,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada)
Tr_tweet_177,negative,1.0,Cancelled Flight,1.0,Virgin America,FiDiFamilies,0.0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,2015-02-21 15:47:19 -0800,New York City ,Eastern Time (US & Canada)
Tr_tweet_178,negative,0.7158,Cancelled Flight,0.7158,Virgin America,Artenis15,0.0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,2015-02-21 15:27:52 -0800,MA // Ashton in Wonderland,Eastern Time (US & Canada)
Tr_tweet_179,negative,1.0,Cancelled Flight,1.0,Virgin America,NancyJFriedman,0.0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,2015-02-21 14:34:09 -0800,New York City,Eastern Time (US & Canada)
Tr_tweet_180,negative,1.0,Customer Service Issue,0.6733,Virgin America,MaximWheatley,0.0,@VirginAmerica Your website is down and I'm trying to check in!,2015-02-21 14:27:45 -0800,"Washington, DC",Atlantic Time (Canada)
Tr_tweet_181,positive,1.0,,,Virgin America,carabubes,0.0,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",2015-02-21 14:24:16 -0800,"Los Angeles, California",Central Time (US & Canada)
Tr_tweet_182,neutral,0.6809,,0.0,Virgin America,carabubes,0.0,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,2015-02-21 14:23:24 -0800,"Los Angeles, California",Central Time (US & Canada)
Tr_tweet_183,positive,1.0,,,Virgin America,DailyBillboard,0.0,@VirginAmerica Keep up the great work :),2015-02-21 13:52:20 -0800,"Los Angeles, California",Pacific Time (US & Canada)
Tr_tweet_184,positive,1.0,,,Virgin America,BigRichTexasPam,0.0,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,2015-02-21 13:52:02 -0800,FREE ADVICE! ,Central Time (US & Canada)
Tr_tweet_185,positive,0.6775,,0.0,Virgin America,rtw4,0.0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,2015-02-21 13:41:02 -0800,"Natick, MA, USA",Central Time (US & Canada)
Tr_tweet_186,positive,1.0,,,Virgin America,kyle_romanoff,0.0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",2015-02-21 13:32:49 -0800,,
Tr_tweet_187,negative,0.7053,Bad Flight,0.7053,Virgin America,wmrrock,0.0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,2015-02-21 13:30:18 -0800,CT,Eastern Time (US & Canada)
Tr_tweet_188,negative,1.0,Late Flight,1.0,Virgin America,wmrrock,0.0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,2015-02-21 13:28:49 -0800,CT,Eastern Time (US & Canada)
Tr_tweet_189,negative,0.642,Cancelled Flight,0.642,Virgin America,BigRichTexasPam,0.0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,2015-02-21 13:18:45 -0800,FREE ADVICE! ,Central Time (US & Canada)
Tr_tweet_190,positive,0.6667,,0.0,Virgin America,aaronkurlander,0.0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,2015-02-21 13:00:26 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_191,negative,1.0,Cancelled Flight,0.6735,Virgin America,MistakeCakeJake,0.0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,2015-02-21 12:54:58 -0800,,Central Time (US & Canada)
Tr_tweet_192,negative,1.0,Customer Service Issue,0.6968,Virgin America,NoelArtiles,0.0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,2015-02-21 12:48:31 -0800,"Austin, TX",Central Time (US & Canada)
Tr_tweet_193,negative,0.6990000000000001,Customer Service Issue,0.6990000000000001,Virgin America,floatingatoll,0.0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2015-02-21 12:44:32 -0800,"Silicon Valley, California",Pacific Time (US & Canada)
Tr_tweet_194,negative,0.664,Cancelled Flight,0.3412,Virgin America,aaronkurlander,0.0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,2015-02-21 12:23:36 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_195,negative,1.0,Cancelled Flight,0.6452,Virgin America,aaronkurlander,0.0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",2015-02-21 12:18:51 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_196,negative,1.0,Cancelled Flight,1.0,Virgin America,propsonline,0.0,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,2015-02-21 11:55:01 -0800,"California, USA",Pacific Time (US & Canada)
Tr_tweet_197,positive,0.6522,,,Virgin America,carlos89178,0.0,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,2015-02-21 11:49:53 -0800,,
Tr_tweet_198,positive,1.0,,,Virgin America,carlos89178,0.0,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,2015-02-21 11:45:41 -0800,,
Tr_tweet_199,negative,1.0,Can't Tell,0.6526,Virgin America,shounshounette,0.0,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,2015-02-21 11:44:33 -0800,,
Tr_tweet_200,neutral,1.0,,,Virgin America,alanzeino,0.0,"@VirginAmerica it’s just a bug report, guys",2015-02-21 11:40:53 -0800,San Francisco,Pacific Time (US & Canada)
